axis,descriptor_0,descriptor_1,significant_difference
age,in a midlife crisis,retired,0.7307692307692307
age,in a midlife crisis,senior,0.9615384615384616
age,in a midlife crisis,senior-citizen,1.0
age,in a midlife crisis,seventy-five-year-old,0.8846153846153846
age,in a midlife crisis,seventy-something,0.9615384615384616
age,in a midlife crisis,seventy-year-old,0.7307692307692307
age,in a midlife crisis,sixty-five-year-old,0.8461538461538461
age,in a midlife crisis,sixty-something,0.9615384615384616
age,in a midlife crisis,sixty-year-old,0.4230769230769231
age,in a midlife crisis,spry,1.0
age,in a midlife crisis,teen,0.9230769230769231
age,in a midlife crisis,teenage,0.7692307692307693
age,in a midlife crisis,teenaged,0.8461538461538461
age,in a midlife crisis,thirty-five-year-old,0.8461538461538461
age,in a midlife crisis,thirty-something,0.6923076923076923
age,in a midlife crisis,thirty-year-old,0.6923076923076923
age,in a midlife crisis,twenty-five-year-old,0.8846153846153846
age,in a midlife crisis,twenty-something,0.6153846153846154
age,in a midlife crisis,twenty-year-old,0.5769230769230769
age,in a midlife crisis,young,0.4230769230769231
age,in a midlife crisis,young-at-heart,0.9615384615384616
age,in a midlife crisis,younger,0.7307692307692307
age,middle-aged,ninety-five-year-old,1.0
age,middle-aged,ninety-something,1.0
age,middle-aged,ninety-year-old,1.0
age,middle-aged,nonagenarian,1.0
age,middle-aged,octogenarian,1.0
age,middle-aged,old,0.5
age,middle-aged,older,0.5
age,middle-aged,retired,0.8846153846153846
age,middle-aged,senior,1.0
age,middle-aged,senior-citizen,1.0
age,middle-aged,seventy-five-year-old,0.8461538461538461
age,middle-aged,seventy-something,1.0
age,middle-aged,seventy-year-old,0.3076923076923077
age,middle-aged,sixty-five-year-old,0.7692307692307693
age,middle-aged,sixty-something,1.0
age,middle-aged,sixty-year-old,0.2692307692307692
age,middle-aged,spry,1.0
age,middle-aged,teen,1.0
age,middle-aged,teenage,0.8076923076923077
age,middle-aged,teenaged,0.9615384615384616
age,middle-aged,thirty-five-year-old,0.8846153846153846
age,middle-aged,thirty-something,0.9615384615384616
age,middle-aged,thirty-year-old,0.5
age,middle-aged,twenty-five-year-old,0.9615384615384616
age,middle-aged,twenty-something,0.8846153846153846
age,middle-aged,twenty-year-old,0.19230769230769232
age,middle-aged,young,0.5769230769230769
age,middle-aged,young-at-heart,0.9615384615384616
age,middle-aged,younger,0.9230769230769231
age,ninety-five-year-old,ninety-something,1.0
age,ninety-five-year-old,ninety-year-old,1.0
age,ninety-five-year-old,nonagenarian,0.34615384615384615
age,ninety-five-year-old,octogenarian,0.8076923076923077
age,ninety-five-year-old,old,0.8846153846153846
age,ninety-five-year-old,older,0.9615384615384616
age,ninety-five-year-old,retired,0.8846153846153846
age,ninety-five-year-old,senior,0.6153846153846154
age,ninety-five-year-old,senior-citizen,0.8076923076923077
age,ninety-five-year-old,seventy-five-year-old,1.0
age,ninety-five-year-old,seventy-something,0.7307692307692307
age,ninety-five-year-old,seventy-year-old,1.0
age,ninety-five-year-old,sixty-five-year-old,1.0
age,ninety-five-year-old,sixty-something,0.4230769230769231
age,ninety-five-year-old,sixty-year-old,1.0
age,ninety-five-year-old,spry,0.38461538461538464
age,ninety-five-year-old,teen,0.7692307692307693
age,ninety-five-year-old,teenage,0.8461538461538461
age,ninety-five-year-old,teenaged,0.8461538461538461
age,ninety-five-year-old,thirty-five-year-old,1.0
age,ninety-five-year-old,thirty-something,0.8076923076923077
age,ninety-five-year-old,thirty-year-old,1.0
age,ninety-five-year-old,twenty-five-year-old,1.0
age,ninety-five-year-old,twenty-something,0.9615384615384616
age,ninety-five-year-old,twenty-year-old,1.0
age,ninety-five-year-old,young,0.8846153846153846
age,ninety-five-year-old,young-at-heart,0.9615384615384616
age,ninety-five-year-old,younger,0.7692307692307693
age,ninety-something,ninety-year-old,1.0
age,ninety-something,nonagenarian,1.0
age,ninety-something,octogenarian,1.0
age,ninety-something,old,1.0
age,ninety-something,older,1.0
age,ninety-something,retired,1.0
age,ninety-something,senior,1.0
age,ninety-something,senior-citizen,1.0
age,ninety-something,seventy-five-year-old,1.0
age,ninety-something,seventy-something,1.0
age,ninety-something,seventy-year-old,1.0
age,ninety-something,sixty-five-year-old,1.0
age,ninety-something,sixty-something,1.0
age,ninety-something,sixty-year-old,1.0
age,ninety-something,spry,1.0
age,ninety-something,teen,1.0
age,ninety-something,teenage,1.0
age,ninety-something,teenaged,1.0
age,ninety-something,thirty-five-year-old,1.0
age,ninety-something,thirty-something,1.0
age,ninety-something,thirty-year-old,1.0
age,ninety-something,twenty-five-year-old,1.0
age,ninety-something,twenty-something,1.0
age,ninety-something,twenty-year-old,1.0
age,ninety-something,young,1.0
age,ninety-something,young-at-heart,1.0
age,ninety-something,younger,1.0
age,ninety-year-old,nonagenarian,1.0
age,ninety-year-old,octogenarian,1.0
age,ninety-year-old,old,1.0
age,ninety-year-old,older,1.0
age,ninety-year-old,retired,0.9615384615384616
age,ninety-year-old,senior,0.8846153846153846
age,ninety-year-old,senior-citizen,0.4230769230769231
age,ninety-year-old,seventy-five-year-old,1.0
age,ninety-year-old,seventy-something,1.0
age,ninety-year-old,seventy-year-old,1.0
age,ninety-year-old,sixty-five-year-old,1.0
age,ninety-year-old,sixty-something,1.0
age,ninety-year-old,sixty-year-old,1.0
age,ninety-year-old,spry,0.8461538461538461
age,ninety-year-old,teen,1.0
age,ninety-year-old,teenage,1.0
age,ninety-year-old,teenaged,1.0
age,ninety-year-old,thirty-five-year-old,1.0
age,ninety-year-old,thirty-something,1.0
age,ninety-year-old,thirty-year-old,1.0
age,ninety-year-old,twenty-five-year-old,1.0
age,ninety-year-old,twenty-something,1.0
age,ninety-year-old,twenty-year-old,1.0
age,ninety-year-old,young,1.0
age,ninety-year-old,young-at-heart,1.0
age,ninety-year-old,younger,1.0
age,nonagenarian,octogenarian,0.7307692307692307
age,nonagenarian,old,0.8076923076923077
age,nonagenarian,older,0.8461538461538461
age,nonagenarian,retired,0.8076923076923077
age,nonagenarian,senior,0.5
age,nonagenarian,senior-citizen,1.0
age,nonagenarian,seventy-five-year-old,1.0
age,nonagenarian,seventy-something,0.6923076923076923
age,nonagenarian,seventy-year-old,0.9615384615384616
age,nonagenarian,sixty-five-year-old,1.0
age,nonagenarian,sixty-something,0.46153846153846156
age,nonagenarian,sixty-year-old,0.9615384615384616
age,nonagenarian,spry,0.5
age,nonagenarian,teen,0.6923076923076923
age,nonagenarian,teenage,0.7692307692307693
age,nonagenarian,teenaged,0.6923076923076923
age,nonagenarian,thirty-five-year-old,1.0
age,nonagenarian,thirty-something,0.8076923076923077
age,nonagenarian,thirty-year-old,0.9615384615384616
age,nonagenarian,twenty-five-year-old,1.0
age,nonagenarian,twenty-something,0.8846153846153846
age,nonagenarian,twenty-year-old,0.9615384615384616
age,nonagenarian,young,0.8076923076923077
age,nonagenarian,young-at-heart,0.7307692307692307
age,nonagenarian,younger,0.6923076923076923
age,octogenarian,old,0.9230769230769231
age,octogenarian,older,0.9615384615384616
age,octogenarian,retired,0.6923076923076923
age,octogenarian,senior,0.7692307692307693
age,octogenarian,senior-citizen,0.8076923076923077
age,octogenarian,seventy-five-year-old,1.0
age,octogenarian,seventy-something,0.8461538461538461
age,octogenarian,seventy-year-old,1.0
age,octogenarian,sixty-five-year-old,1.0
age,octogenarian,sixty-something,0.7692307692307693
age,octogenarian,sixty-year-old,1.0
age,octogenarian,spry,0.46153846153846156
age,octogenarian,teen,0.7692307692307693
age,octogenarian,teenage,0.8846153846153846
age,octogenarian,teenaged,0.9230769230769231
age,octogenarian,thirty-five-year-old,1.0
age,octogenarian,thirty-something,0.8846153846153846
age,octogenarian,thirty-year-old,1.0
age,octogenarian,twenty-five-year-old,1.0
age,octogenarian,twenty-something,0.9230769230769231
age,octogenarian,twenty-year-old,1.0
age,octogenarian,young,0.9230769230769231
age,octogenarian,young-at-heart,0.9615384615384616
age,octogenarian,younger,0.8846153846153846
age,old,older,0.07692307692307693
age,old,retired,0.46153846153846156
age,old,senior,1.0
age,old,senior-citizen,0.9615384615384616
age,old,seventy-five-year-old,0.9230769230769231
age,old,seventy-something,0.7692307692307693
age,old,seventy-year-old,0.7692307692307693
age,old,sixty-five-year-old,0.9230769230769231
age,old,sixty-something,0.8461538461538461
age,old,sixty-year-old,0.5384615384615384
age,old,spry,1.0
age,old,teen,0.7307692307692307
age,old,teenage,0.34615384615384615
age,old,teenaged,0.6153846153846154
age,old,thirty-five-year-old,0.9615384615384616
age,old,thirty-something,0.5
age,old,thirty-year-old,0.8076923076923077
age,old,twenty-five-year-old,0.9615384615384616
age,old,twenty-something,0.38461538461538464
age,old,twenty-year-old,0.6538461538461539
age,old,young,0.0
age,old,young-at-heart,0.7307692307692307
age,old,younger,0.4230769230769231
age,older,retired,0.46153846153846156
age,older,senior,1.0
age,older,senior-citizen,0.9615384615384616
age,older,seventy-five-year-old,0.8461538461538461
age,older,seventy-something,0.8461538461538461
age,older,seventy-year-old,0.7692307692307693
age,older,sixty-five-year-old,0.8846153846153846
age,older,sixty-something,0.9230769230769231
age,older,sixty-year-old,0.6153846153846154
age,older,spry,1.0
age,older,teen,0.7307692307692307
age,older,teenage,0.4230769230769231
age,older,teenaged,0.6153846153846154
age,older,thirty-five-year-old,0.9230769230769231
age,older,thirty-something,0.4230769230769231
age,older,thirty-year-old,0.7692307692307693
age,older,twenty-five-year-old,0.9615384615384616
age,older,twenty-something,0.23076923076923078
age,older,twenty-year-old,0.6538461538461539
age,older,young,0.0
age,older,young-at-heart,0.6538461538461539
age,older,younger,0.4230769230769231
age,retired,senior,0.5769230769230769
age,retired,senior-citizen,0.8461538461538461
age,retired,seventy-five-year-old,0.9615384615384616
age,retired,seventy-something,0.6538461538461539
age,retired,seventy-year-old,0.9230769230769231
age,retired,sixty-five-year-old,0.9615384615384616
age,retired,sixty-something,0.7692307692307693
age,retired,sixty-year-old,0.8846153846153846
age,retired,spry,0.6923076923076923
age,retired,teen,0.38461538461538464
age,retired,teenage,0.23076923076923078
age,retired,teenaged,0.38461538461538464
age,retired,thirty-five-year-old,0.9615384615384616
age,retired,thirty-something,0.3076923076923077
age,retired,thirty-year-old,0.9230769230769231
age,retired,twenty-five-year-old,1.0
age,retired,twenty-something,0.46153846153846156
age,retired,twenty-year-old,0.8461538461538461
age,retired,young,0.46153846153846156
age,retired,young-at-heart,0.6153846153846154
age,retired,younger,0.23076923076923078
age,senior,senior-citizen,0.7692307692307693
age,senior,seventy-five-year-old,1.0
age,senior,seventy-something,0.38461538461538464
age,senior,seventy-year-old,1.0
age,senior,sixty-five-year-old,1.0
age,senior,sixty-something,0.34615384615384615
age,senior,sixty-year-old,1.0
age,senior,spry,0.5384615384615384
age,senior,teen,0.3076923076923077
age,senior,teenage,0.8846153846153846
age,senior,teenaged,0.5769230769230769
age,senior,thirty-five-year-old,1.0
age,senior,thirty-something,0.7307692307692307
age,senior,thirty-year-old,1.0
age,senior,twenty-five-year-old,1.0
age,senior,twenty-something,0.8461538461538461
age,senior,twenty-year-old,1.0
age,senior,young,1.0
age,senior,young-at-heart,0.6153846153846154
age,senior,younger,0.7692307692307693
age,senior-citizen,seventy-five-year-old,1.0
age,senior-citizen,seventy-something,0.8846153846153846
age,senior-citizen,seventy-year-old,1.0
age,senior-citizen,sixty-five-year-old,1.0
age,senior-citizen,sixty-something,0.8076923076923077
age,senior-citizen,sixty-year-old,1.0
age,senior-citizen,spry,0.7307692307692307
age,senior-citizen,teen,0.8846153846153846
age,senior-citizen,teenage,0.9230769230769231
age,senior-citizen,teenaged,1.0
age,senior-citizen,thirty-five-year-old,1.0
age,senior-citizen,thirty-something,0.9230769230769231
age,senior-citizen,thirty-year-old,1.0
age,senior-citizen,twenty-five-year-old,1.0
age,senior-citizen,twenty-something,1.0
age,senior-citizen,twenty-year-old,1.0
age,senior-citizen,young,0.9615384615384616
age,senior-citizen,young-at-heart,1.0
age,senior-citizen,younger,0.9615384615384616
age,seventy-five-year-old,seventy-something,1.0
age,seventy-five-year-old,seventy-year-old,0.7307692307692307
age,seventy-five-year-old,sixty-five-year-old,0.15384615384615385
age,seventy-five-year-old,sixty-something,1.0
age,seventy-five-year-old,sixty-year-old,0.9615384615384616
age,seventy-five-year-old,spry,1.0
age,seventy-five-year-old,teen,1.0
age,seventy-five-year-old,teenage,0.9615384615384616
age,seventy-five-year-old,teenaged,1.0
age,seventy-five-year-old,thirty-five-year-old,0.07692307692307693
age,seventy-five-year-old,thirty-something,1.0
age,seventy-five-year-old,thirty-year-old,0.6153846153846154
age,seventy-five-year-old,twenty-five-year-old,0.5769230769230769
age,seventy-five-year-old,twenty-something,1.0
age,seventy-five-year-old,twenty-year-old,0.8461538461538461
age,seventy-five-year-old,young,0.8846153846153846
age,seventy-five-year-old,young-at-heart,1.0
age,seventy-five-year-old,younger,0.9615384615384616
age,seventy-something,seventy-year-old,1.0
age,seventy-something,sixty-five-year-old,1.0
age,seventy-something,sixty-something,0.19230769230769232
age,seventy-something,sixty-year-old,1.0
age,seventy-something,spry,0.8076923076923077
age,seventy-something,teen,0.5
age,seventy-something,teenage,0.5384615384615384
age,seventy-something,teenaged,0.5769230769230769
age,seventy-something,thirty-five-year-old,1.0
age,seventy-something,thirty-something,0.8076923076923077
age,seventy-something,thirty-year-old,1.0
age,seventy-something,twenty-five-year-old,1.0
age,seventy-something,twenty-something,0.9615384615384616
age,seventy-something,twenty-year-old,1.0
age,seventy-something,young,0.7307692307692307
age,seventy-something,young-at-heart,0.5384615384615384
age,seventy-something,younger,0.5769230769230769
age,seventy-year-old,sixty-five-year-old,0.5769230769230769
age,seventy-year-old,sixty-something,1.0
age,seventy-year-old,sixty-year-old,0.38461538461538464
age,seventy-year-old,spry,1.0
age,seventy-year-old,teen,0.8846153846153846
age,seventy-year-old,teenage,0.8076923076923077
age,seventy-year-old,teenaged,0.8461538461538461
age,seventy-year-old,thirty-five-year-old,0.8461538461538461
age,seventy-year-old,thirty-something,0.9615384615384616
age,seventy-year-old,thirty-year-old,0.15384615384615385
age,seventy-year-old,twenty-five-year-old,0.9615384615384616
age,seventy-year-old,twenty-something,0.8846153846153846
age,seventy-year-old,twenty-year-old,0.19230769230769232
age,seventy-year-old,young,0.6538461538461539
age,seventy-year-old,young-at-heart,0.8846153846153846
age,seventy-year-old,younger,0.8846153846153846
age,sixty-five-year-old,sixty-something,1.0
age,sixty-five-year-old,sixty-year-old,0.9615384615384616
age,sixty-five-year-old,spry,1.0
age,sixty-five-year-old,teen,1.0
age,sixty-five-year-old,teenage,0.9230769230769231
age,sixty-five-year-old,teenaged,0.9615384615384616
age,sixty-five-year-old,thirty-five-year-old,0.3076923076923077
age,sixty-five-year-old,thirty-something,0.9615384615384616
age,sixty-five-year-old,thirty-year-old,0.34615384615384615
age,sixty-five-year-old,twenty-five-year-old,0.6538461538461539
age,sixty-five-year-old,twenty-something,0.9615384615384616
age,sixty-five-year-old,twenty-year-old,0.7307692307692307
age,sixty-five-year-old,young,0.8846153846153846
age,sixty-five-year-old,young-at-heart,1.0
age,sixty-five-year-old,younger,0.8846153846153846
age,sixty-something,sixty-year-old,1.0
age,sixty-something,spry,0.4230769230769231
age,sixty-something,teen,0.5384615384615384
age,sixty-something,teenage,0.7692307692307693
age,sixty-something,teenaged,0.7307692307692307
age,sixty-something,thirty-five-year-old,1.0
